b1a3
e7e6
d2d4
f8a3
c1g5
d8g5
d4d5
a3b2
e2e3
b2c3
d1d2
c3d2
e1e2
d2c3
e3e4
c3a1
c2c4
g5e5
e2d2
g8f6
d2c2
f6e4
c2b3
e5c3
b3a4
a7a6
f1e2
e4c5
