g1f3
g8f6
c2c3
d7d6
d1c2
g7g6
c2a4
c8d7
a4b3
f8g7
b3c2
e8g8
b1a3
d7c6
c2d3
b8d7
h2h4
h7h6
b2b4
a7a6
a3c2
c6e4
d3d4
e4c2
h1g1
e7e5
f3e5
d7e5
g1h1
f6e4
a2a3
e5g4
d4c4
g4f2
h1h2
g7e5
c4a2
e5g3
a2e6
f2d3
