d2d4
g8f6
b1c3
d7d5
c1f4
c8f5
e2e3
b8c6
g1f3
f6e4
f1b5
e4c3
b2c3
f5d7
a1b1
e7e6
e1g1
f8e7
f3e5
c6e5
f4e5
d7b5
b1b5
f7f6
e5f4
a8b8
d1h5
e8f8
f1e1
e7d6
e1b1
d6f4
e3f4
b7b6
f4f5
e6f5
h5f5
d8d6
b5d5
d6d5
f5d5
b8c8
d5d7
c8e8
d7c7
h8g8
c7a7
e8e2
a7b6
f8f7
b6b3
f7e8
b3g8
e8d7
g8d5
d7c8
d5d6
e2e1
b1e1
c8b7
e1e7
b7a8
d6d8
