d2d4
g8h6
e2e4
h6f5
e4f5
a7a5
c1g5
a8a6
f1a6
b7a6
b1c3
h7h5
d1f3
d7d6
g1e2
e7e5
g5d8
h8h6
d8c7
e5d4
e2d4
f8e7
c7b8
h6f6
f3e4
c8e6
e1g1
e6a2
e4c6
e8f8
c6c8
e7d8
c8d8
