b2b3
e7e6
a2a4
f8b4
e2e4
e8e7
c1b2
g8f6
h2h3
f6e4
b2f6
g7f6
f1e2
d7d5
e2f3
b8c6
f3e2
b4c5
e2f1
e4f2
b3b4
c6b4
d2d3
f2d1
a1a3
b4c2
e1d1
c2a3
d1c1
c8d7
a4a5
a3b1
f1e2
b1c3
e2h5
e6e5
a5a6
d8g8
h5g6
g8g6
g2g3
g6d3
g1f3
c5a3
