d2d4
c7c6
f2f4
b7b6
b1a3
d7d6
g1h3
e8d7
d1d2
g7g5
d2e3
g5f4
e3f2
g8f6
h3g1
f4f3
g1h3
d7e6
g2g4
f6d7
h3f4
e6f6
f4e6
d8c7
c1g5
f6g6
e6d8
c8b7
f2h4
c7d8
a1c1
b7a6
g5d2
a6d3
h4f6
