h2h3
b8c6
g2g3
c6d4
g1f3
d4f3
e2f3
g8f6
f1b5
f6d5
h1f1
a8b8
b1c3
d5c3
b2c3
e7e6
b5d3
f8d6
d3e4
d8g5
e4h7
h8h7
d2d3
g5a5
e1d2
d6g3
f2g3
h7h3
d2e3
a5e5
e3d2
h3h2
f1f2
h2f2
d1e2
e5e2
