a2a3
d7d5
b2b4
c8e6
d2d4
d8c8
d1d2
c7c6
d2c3
h7h5
c3c6
b7c6
g1f3
c8c7
c2c4
c7f4
c1f4
a7a6
f4b8
a8a7
b8a7
a6a5
c4d5
h5h4
d5e6
g8f6
f3h4
a5b4
e6f7
e8d8
a3b4
f6h7
f2f4
h7f6
a7b6
d8c8
e2e4
g7g6
h4g6
h8g8
g6f8
g8g4
h2h3
f6h7
f8h7
g4g7
f7f8q
c8d7
f8g7
c6c5
g7e7
d7c6
e7c5
c6d7
g2g3
d7e6
b6d8
e6f7
h1h2
f7g7
e1e2
g7h6
d8f6
h6g6
c5c8
g6h7
c8f5
h7h6
f6g7
h6g7
f5d7
g7h8
d7a4
h8h7
a4a6
h7g7
a6e6
g7h7
h2f2
h7g7
a1a6
g7h7
e2d1
h7g7
a6a3
g7h7
f1g2
h7g7
b1d2
g7h8
h3h4
h8h7
a3b3
h7g7
b4b5
g7h8
d1c1
h8h7
e6a6
h7h8
b3b2
h8h7
c1c2
h7h8
b2a2
h8g8
e4e5
g8h7
a6b7
h7g6
b5b6
g6h6
g2c6
h6g6
a2a7
g6h6
c6f3
h6g6
a7a5
g6h6
c2c1
h6g6
b7d5
g6h6
e5e6
h6g6
d5h5
g6f6
h5c5
f6e6
c5g5
e6f7
a5f5
f7e6
d2b1
e6d6
d4d5
d6d7
g5h5
d7d8
c1d2
d8c8
d2d1
c8d8
f3g2
d8c8
f2f1
c8d8
h5e8
d8e8
f1f2
e8e7
f2a2
e7d7
d5d6
d7e8
a2f2
e8d8
h4h5
d8c8
f2e2
c8d8
e2a2
d8c8
g2f3
c8d8
a2a7
d8e8
f3a8
e8d8
a7a2
d8c8
a8h1
c8b8
h1b7
b8b7
f5f6
b7b8
f6g6
b8c8
d1e2
c8d7
b1d2
d7c6
g6g4
c6b6
a2a1
b6c6
a1a8
c6d7
a8g8
d7e6
d6d7
e6f5
d7d8q
f5e6
g8h8
e6f5
d2b3
f5g4
h8g8
g4h3
e2d1
h3h2
d8c7
h2g2
d1d2
g2h2
c7a7
h2h1
a7a8
h1g1
b3c5
g1h2
g8h8
h2g1
d2c1
g1f1
a8c6
f1f2
c5b3
f2e2
h8f8
e2f1
c6c4
f1e1
c4c5
e1f1
c1c2
f1e1
f8c8
e1f1
c5b6
f1e1
b6c6
e1e2
h5h6
e2e1
c6b7
e1e2
c8c3
e2e1
c3c5
e1e2
b7d5
e2e1
c5c8
e1f1
d5d1
f1f2
d1d3
f2g1
c8f8
g1h2
d3c4
h2h1
c4c7
h1h2
c7d7
h2h1
b3a5
h1g1
a5c4
g1h1
d7b5
h1g1
b5b6
g1g2
f8d8
g2g3
c4d2
g3h3
b6a5
h3g3
a5a4
g3g2
a4a5
g2g3
d8d4
g3g4
c2c3
g4h4
d4d3
h4g4
a5a4
g4h5
a4e4
h5h4
c3c4
h4g4
e4e8
g4f4
e8b8
f4f5
c4b4
f5f6
b8a7
f6e6
d3g3
e6e5
b4a5
e5f6
a7a6
f6f5
g3g1
f5e5
d2c4
e5d5
g1a1
d5d4
a1g1
d4c3
a6f6
c3b3
f6f7
b3c3
g1a1
c3d3
f7e8
d3c2
e8b8
c2c3
a5b5
c3c2
b5c5
c2c3
c4b6
c3d3
b6c4
d3e2
a1a8
e2f2
b8e5
f2g2
e5b8
g2f1
b8h2
f1e1
c5d5
e1f1
h2g1
f1g1
a8b8
g1h1
d5e4
h1h2
c4d2
h2h3
b8e8
h3g2
e8c8
g2g3
c8f8
g3h2
f8a8
h2g1
e4d5
g1g2
d2e4
g2h2
a8d8
h2h3
d5c4
h3h2
d8d1
h2g2
c4b5
g2h3
b5a5
h3h4
d1d7
h4h3
e4c5
h3h4
c5b3
h4h3
d7g7
h3h2
b3c5
h2h1
c5e6
h1h2
e6f8
h2h1
a5b4
h1h2
f8d7
h2h1
b4b5
h1h2
g7g4
h2h1
g4f4
h1g1
b5c5
g1g2
c5d5
g2h1
f4f6
h1g1
f6g6
g1f1
g6g8
f1f2
g8d8
f2g3
d8e8
g3f2
d5d4
f2f1
h6h7
f1f2
h7h8q
f2f3
d7c5
f3g3
e8e2
g3g4
e2e4
g4f3
d4c4
f3g3
h8h5
g3g2
c4b4
g2f2
e4e6
f2g2
b4b3
g2f2
e6g6
f2f1
b3c4
f1e1
g6b6
e1f1
c4d4
f1g1
h5d5
g1f1
d5b7
f1e1
b7g2
e1d1
d4d5
d1e1
c5e6
e1d1
g2g3
d1d2
d5e5
d2e2
g3g2
e2d1
e5f6
d1e1
g2f1
e1f1
e6c7
f1g1
b6a6
g1h2
f6g6
h2g2
g6g5
g2g1
a6a7
g1f1
c7e6
f1f2
a7a8
f2f3
a8d8
f3g3
g5h5
g3h3
d8d2
h3g3
h5g5
g3h3
g5h5
h3g3
d2d7
g3h2
d7b7
h2g2
e6f4
g2f1
f4d5
f1e1
h5g6
e1f2
g6f6
f2f1
d5b4
f1g1
f6g7
g1g2
g7f7
g2f2
b7d7
f2f1
f7g8
f1e1
g8h7
e1f1
b4d5
f1f2
d5c7
f2g2
d7e7
g2h1
e7e4
h1h2
e4e3
h2h1
e3e6
h1g1
e6e4
g1h1
c7d5
h1h2
d5e7
h2g2
e4e3
g2h1
e3c3
h1g1
c3c8
g1h2
c8c2
h2g1
c2c4
g1h2
c4g4
h2h1
g4e4
h1h2
h7h6
h2h3
e4d4
h3h2
d4d5
h2h3
d5d1
h3g3
d1d7
g3h4
e7d5
h4g4
d5c3
g4h3
c3a4
h3g2
a4c3
g2h3
d7d4
