g1f3
b7b5
b1c3
f7f6
c3b5
d7d6
b5d4
c8a6
f3h4
h7h6
h4g6
e8f7
g6h4
d6d5
h1g1
a6e2
f1e2
a7a6
e2h5
g7g6
h5g6
f7g7
d4e6
