b2b3
b8c6
c2c3
g8f6
d2d3
d7d5
a2a3
e7e5
e2e3
c8e6
f2f3
f8c5
g2g3
e8g8
h2h3
d8d6
a3a4
e5e4
f3e4
d6g3
e1e2
d5e4
b1a3
f6g4
d3e4
