b1c3
g8f6
d2d3
h8g8
c1g5
g8h8
g5f4
b8c6
g1f3
c6b4
e1d2
f6d5
f4g5
d5c3
d2c3
c7c6
c3b4
e7e5
b4c4
d7d5
c4c3
d8a5
c3b3
a5b4
