b1c3
e7e5
c3b5
b8c6
g1f3
e5e4
f3g5
a7a6
b5c7
d8c7
g5e4
d7d5
e4g5
f8e7
g5h7
h8h7
g2g3
c8f5
d2d3
e8f8
c1d2
g8f6
f1g2
a8e8
e1g1
h7h8
d2f4
c7b6
f4e3
d5d4
g2c6
b7c6
e3c1
f6g4
h2h4
e7d6
g1g2
f8g8
a1b1
f5e6
b1a1
e6d5
g2h3
f7f5
d1d2
h8h5
f2f3
g4e3
f1e1
f5f4
g3g4
h5e5
c2c3
c6c5
h4h5
e5e7
c3d4
c5d4
a2a3
e7c7
e1g1
e3c2
h5h6
c2a1
d2d1
a1b3
c1d2
g7h6
g4g5
d6e5
g5h6
g8h7
h3h2
e8c8
g1g7
e5g7
h6g7
c7g7
d2f4
b6f6
f4g5
f6g5
d1f1
g5f4
h2h1
f4h6
f1h3
h6h3
