g2g4
f7f6
g1h3
g8h6
f2f4
h6g4
h1g1
g4h2
c2c4
g7g5
g1g5
f6g5
c4c5
g5g4
e2e3
h2f1
a2a4
f1d2
a1a2
d2f3
e1f1
f3h2
f1e1
h2f3
e1e2
b7b5
e2d3
g4h3
c5c6
d7c6
d3e4
d8d1
a4b5
d1d5
