g1f3
d7d5
c2c3
d8d6
f3d4
d6b6
d1a4
c8d7
a4b3
b6b3
d4b3
d7f5
b1a3
b8c6
a3b5
a8c8
b3d4
c6d4
c3d4
e8d7
b5a7
c8a8
a7b5
f5g6
e2e3
a8a5
b5c3
g6f5
b2b4
a5a7
c3d5
f5e4
d5c3
e4f5
e3e4
f5g4
f1c4
g4h5
e4e5
d7d8
c3d5
d8d7
d5f4
h5f3
g2f3
g8h6
c4b5
c7c6
b5c4
d7c8
e1e2
c8d7
e5e6
f7e6
f4e6
d7c8
e2d3
a7a4
b4b5
c6b5
c4b5
a4b4
b5e8
c8b8
e6c5
b8a7
c1a3
b4b6
c5d7
b6f6
d7f6
e7f6
a3f8
h8f8
h1e1
a7a8
e8a4
f8c8
a1b1
c8f8
e1e7
f8f7
e7b7
f7b7
a4c6
h6f7
c6b7
a8a7
b7d5
f7d6
b1g1
g7g6
d5g8
f6f5
g8h7
g6g5
g1g5
f5f4
g5d5
d6e8
h7g6
e8c7
d5f5
c7e6
g6f7
e6f8
f7e8
f8e6
e8d7
e6d8
f5f4
d8b7
f4f6
b7a5
d7b5
a5b7
d3e4
b7a5
f6a6
a7b7
d4d5
b7b8
a6a5
b8c7
a5a6
c7b7
d5d6
b7b8
b5c6
b8c8
a6a8
