g1h3
e7e5
e2e3
g8f6
f1c4
b8c6
h3g5
f6d5
g5f7
e8f7
c4d5
f7g6
e1g1
f8c5
d2d4
e5e4
d4c5
c6e7
d1g4
g6f6
b2b3
e7d5
c1b2
f6f7
g4g7
f7e6
g7e5
e6f7
e5d5
f7g6
d5e4
g6h6
e4f4
h6g6
f4g4
g6f7
g4g7
f7e6
g7h8
d8h8
b2h8
b7b6
h8d4
b6c5
d4c5
c8a6
f1d1
d7d6
c5d4
a8g8
d4a7
a6b7
g2g3
b7e4
b1d2
e4c6
a7d4
h7h5
a2a4
h5h4
a4a5
h4g3
h2g3
c6b5
a5a6
c7c5
d4c3
b5e2
d2e4
e2d1
a1d1
d6d5
e4c5
e6d6
c5e4
d6c6
e4f6
g8a8
f6d5
a8a6
d5b4
c6b7
b4a6
b7a6
g1f1
a6b6
e3e4
b6b5
e4e5
b5c5
e5e6
c5b5
e6e7
b5a6
e7e8q
a6b6
e8d7
b6c5
c3d4
c5b4
d7a4
