b2b3
b8c6
h2h4
a8b8
d2d3
a7a6
b1d2
b7b6
a2a4
g8f6
h1h3
c6b4
h4h5
b8a8
h3f3
a8b8
d2c4
c8b7
a1b1
d8c8
g2g3
b7a8
c1b2
b4c6
c4b6
f6h5
b2c1
c6a7
f3f5
a8c6
f1h3
f7f6
e2e4
e7e6
c1g5
f8a3
h3g2
a3d6
f5a5
d6c5
d3d4
c6b7
b1c1
c5d6
d1d2
h5g3
c2c4
g3f5
d2d3
c7c6
g5f4
d6e7
g1h3
c8d8
d3f3
f5g3
a5f5
e7d6
c1c3
h7h5
c4c5
b7c8
f4g3
b8a8
g3f4
e8f7
a4a5
a7b5
b6c4
d8f8
e1e2
h8h7
b3b4
f8e8
f4h6
f7g6
f5f4
d6b8
f3g4
