b1a3
b8c6
a3c4
c6d4
g1f3
d4f3
e2f3
g8f6
h1g1
d7d5
c4e3
c8e6
f1b5
e6d7
d1e2
d7b5
e2b5
d8d7
b5f1
d7c6
e1d1
c6c5
f1e2
d5d4
e2c4
c5a5
c4d4
