a2a3
d7d5
b2b3
g8f6
a3a4
b8c6
f2f3
d5d4
c1a3
e7e5
e2e4
d4e3
f1a6
f8a3
d2d4
a3b2
h2h3
b2a1
a4a5
b7a6
d1d2
e3d2
e1f2
d8d4
f2e2
d2d1q
