g2g3
b8c6
g1h3
c6d4
f2f3
d4b5
b1c3
b5c3
d2c3
g8f6
d1d7
c8d7
e1d2
d7h3
d2e1
h3f5
f1g2
f5c2
f3f4
a8b8
g2b7
b8b7
e1f1
d8d1
f1g2
c2e4
g2f2
f6g4
