b1c3
e7e5
a1b1
f8d6
c3a4
g8f6
h2h3
e8g8
a4b6
a7b6
g2g4
h7h5
g4g5
f6e4
d2d4
e5d4
h1h2
d6b4
c1d2
b4d2
d1d2
e4d2
b1c1
d8g5
a2a3
d2f1
a3a4
g5c1
