f2f3
e7e5
d2d3
g8f6
h2h4
b8c6
c1h6
g7h6
g2g3
f6h5
b2b3
h5g3
b1c3
g3h1
d3d4
d8h4
e1d2
h4d4
d2e1
d4c3
d1d2
c3a1
d2d1
f8b4
c2c3
b4c3
