g1h3
b8c6
b1c3
e7e5
e2e4
g8f6
h3g5
h7h6
g5f3
f8b4
f1d3
b4c3
d2c3
e8g8
e1g1
d7d5
e4d5
d8d5
c3c4
d5d6
d1e2
c8e6
f1e1
e6g4
e2e3
g4f3
e3f3
d6b4
c1h6
b4b2
h6g7
g8g7
f3g3
g7h6
g3e3
h6g7
e3g5
g7h8
g5f6
h8g8
f6g5
g8h8
g5h6
h8g8
h6h7
