h2h3
a7a6
c2c3
a6a5
b2b3
a5a4
g2g4
a4a3
h3h4
b7b6
h1h2
b6b5
h2g2
b5b4
e2e3
b4c3
d1f3
c3c2
g1e2
c2b1q
g2g1
c7c6
e2c3
c6c5
d2d3
c5c4
b3c4
d7d6
c3b1
d6d5
c4d5
e7e6
e3e4
e6e5
c1h6
f7f6
f1g2
f6f5
f3g3
f5f4
g1h1
f4f3
e1d1
f3g2
d3d4
g2g1q
d1e2
e5d4
h6g7
d4d3
e2e3
d3d2
g7d4
d2d1q
h1h3
h7h6
g4g5
h6h5
b1d2
b8a6
d4f6
a6b4
f6c3
b4a2
d2b3
a2c1
g3d6
a3a2
b3d2
c1e2
d2f3
e2c1
d6e6
g8e7
e6g8
c1e2
g5g6
e2c1
h3h1
c1e2
f3g1
e2c1
g1h3
c1e2
a1c1
a2a1q
g8f8
h8f8
h3g5
e2c1
d5d6
c1a2
c3e1
a2c1
h1f1
c1a2
f2f3
a2c1
e1g3
c1a2
g3f4
a2c1
g5f7
c1a2
f1f2
a2c1
f7g5
c1a2
e4e5
a2c1
f4g3
c1a2
d6e7
a2c1
f2c2
c1a2
c2c6
a2c1
c6c7
c1a2
c7c5
a2c1
c5c7
c1a2
g5e6
a2c1
g6g7
c1a2
c7c5
a2c1
c5a5
c1a2
a5a2
c8a6
e6d8
a6f1
g3e1
f1e2
a2a5
e2f1
d8f7
f1e2
f3f4
e2f1
a5a6
f1e2
e5e6
e2f1
e1b4
f1e2
b4e1
e2f1
e1g3
f1e2
a6a4
e2f1
a4a5
f1e2
a5h5
e2f1
f7h6
f1e2
h5c5
e2f1
c5d5
f1e2
d5e5
e2f1
e5b5
f1e2
b5d5
e2f1
d5f5
f1e2
e3e4
e2f1
g3f2
f1e2
f2c5
e2f1
f5f7
f1e2
c5a7
e2f1
f7f5
f1e2
f5f7
e2f1
a7c5
f1e2
c5e3
e2f1
e3b6
f1e2
f7f8
e8e7
b6a7
e2f1
a7b8
f1e2
e4e3
e2f1
f8c8
f1e2
g7g8q
e2f1
g8h8
f1e2
c8d8
e2f1
d8d6
f1e2
e3e4
e2f1
h6g4
f1e2
e4f5
e2f1
d6d1
f1e2
h8h6
e2d1
h6g7
a1g7
h4h5
d1c2
