g1f3
a7a5
e2e4
h7h5
b1c3
a8a7
d2d4
b7b6
f1d3
b8a6
c1e3
a6b4
d3b5
c7c6
b5e2
f7f6
f3h4
d8c7
a2a3
b4a6
e2h5
g7g6
h4g6
h8h7
e1g1
f8g7
d4d5
c7b7
g6e5
e8d8
e5c6
d7c6
d5c6
d8c7
c6b7
a7b7
c3d5
c7c6
d5b6
c8h3
d1d5
c6c7
b6a8
c7c8
d5g8
g7f8
g8h7
a5a4
g2h3
b7b5
h5e2
b5b2
e2a6
c8b8
h7f7
b2b6
e3b6
f8h6
f7e8
