d2d3
b7b5
c2c4
b8c6
e2e3
e7e6
f2f3
f7f6
c4b5
c6e5
b1c3
a7a6
c3d5
g8e7
g1h3
f6f5
h3f2
g7g5
f2h3
e7d5
d1d2
f8a3
e1e2
e8f8
a1b1
e5d3
h3f4
d3b2
d2b4
d8e7
c1b2
h7h5
b2e5
e7c5
h1g1
c5e7
b4c5
f8e8
e5g7
d5f4
e2f2
e7g7
c5e5
f4h3
g2h3
e8f8
h3h4
a3c5
a2a3
c5a7
e5d5
g7c3
b5a6
g5h4
d5b7
c3c4
b7c7
a7d4
f2g2
c4c2
g2h3
a8b8
c7c5
c2c5
h3h4
c5e7
h4h3
h8g8
g1g5
e7c5
g5g3
c5b6
b1b3
e6e5
g3g7
c8b7
b3b5
b7e4
b5c5
f5f4
f1d3
b6b2
g7g3
b8a8
c5c8
f8f7
c8c2
e4b7
d3g6
f7e7
c2c6
h5h4
c6c4
d7d6
g6h7
b2c2
c4c2
e7e6
c2d2
h4g3
h7d3
b7e4
d2f2
e6f6
f3e4
a8d8
f2e2
f6g7
e2a2
g8e8
a6a7
d8a8
h3g2
g7f8
a2e2
f8g8
g2h3
a8a7
e3d4
a7a8
e2g2
a8c8
g2f2
g3g2
f2f1
c8b8
f1f2
e8c8
f2f1
b8b4
d3e2
b4b7
f1f2
c8c2
a3a4
f4f3
e2a6
b7a7
f2g2
a7g7
a4a5
g8h7
d4d5
c2d2
a6c8
f3g2
c8d7
g7g4
a5a6
g2g1q
d7b5
g4g6
b5c4
h7g8
c4a2
d2a2
h3h4
a2g2
h4h5
g2d2
h5h4
g1h1
h2h3
g6g3
h4g3
h1f3
g3f3
d2c2
h3h4
g8h7
f3g3
c2f2
h4h5
f2f5
h5h6
f5f8
g3h3
f8a8
h3g2
a8a6
g2f3
a6c6
f3g4
c6c3
g4h4
c3g3
h4g3
h7h8
g3g4
h8g8
g4g5
g8h7
g5h4
h7h6
h4g4
h6g6
g4g3
g6g5
g3f3
g5g6
f3e3
g6g7
e3d2
g7f7
d2c1
f7e8
c1d2
e8d8
d2e1
d8e8
e1d2
e8d8
d2d1
d8c8
d1e2
c8b8
e2d1
b8c8
d1e2
c8b8
e2f3
b8b7
f3g2
b7b8
g2g3
b8c8
g3g4
c8d8
g4g5
d8e7
g5f5
e7d7
f5g6
d7d8
g6f6
d8d7
f6f7
d7c7
f7g6
c7d8
g6h7
d8e7
h7g6
e7e8
g6f5
e8f7
f5g4
f7f6
g4h4
f6g6
h4h3
g6f6
h3g4
f6f7
g4g5
f7g8
g5h4
g8f8
h4g4
f8g7
g4g5
g7h7
g5g4
h7h6
g4g3
h6g6
g3g4
g6f6
g4h5
f6f7
h5g4
f7f6
g4h4
f6g7
h4g4
g7f8
g4f3
f8g7
f3g3
g7h7
g3f3
h7h8
f3g3
h8h7
g3h4
h7h6
h4g3
h6g6
g3g2
g6h7
g2g1
h7h6
g1h1
