b1a3
c7c5
a3c4
d7d5
c4e5
b8d7
e5d7
c8d7
g1f3
g8f6
f3g5
e7e5
g5f3
f8d6
g2g3
d8a5
f3g5
h7h6
g5h3
d7f5
f1g2
c5c4
c2c3
a5c7
h3g1
d6c5
g1f3
f6e4
e1g1
c7b6
d1e1
b6f6
f3h4
f5e6
g2e4
d5e4
h4g2
e8g8
e1d1
e6h3
d1a4
f6e6
a4b5
b7b6
f1d1
h3g4
d1e1
a7a6
b5a4
g4f5
g2h4
b6b5
a4d1
f5g4
d1c2
e6b6
e2e3
b6c6
h4g2
c5e7
c2b1
f8d8
g1h1
e7c5
b1c2
c6d5
h1g1
d5d3
c2b1
d3b1
a1b1
a8c8
g1h1
c8c6
b1a1
g4d7
h1g1
d7e6
e1d1
e6g4
d1f1
c6f6
g2h4
h6h5
a2a4
g4d7
a4b5
a6b5
f1e1
c5b6
a1a6
f6c6
a6a3
d7g4
a3a1
c6f6
h4g2
f6d6
a1a6
b6c5
a6a5
d8b8
a5a2
d6c6
g2h4
c6h6
a2a1
h6f6
g1f1
b8d8
a1a5
g4d7
f1g1
d8b8
a5a2
b8f8
a2a1
f8e8
e1d1
d7g4
d1f1
e8d8
a1a5
d8b8
a5a2
g4h3
f1e1
h3d7
a2a5
c5b6
a5a6
d7g4
a6a2
b8d8
h4g2
f6c6
a2a3
c6h6
b2b4
h6c6
g2h4
c6h6
a3a1
h6d6
a1a2
d6e6
h4g2
e6h6
a2a1
h6d6
g2h4
d6e6
a1a2
e6e8
c1a3
d8d7
e1a1
d7d6
a3c1
d6d8
a2a6
d8b8
h4g2
g4e6
a6a2
e6f5
g2h4
f5g4
c1b2
e8d8
b2a3
b8a8
g1h1
a8a7
a3c1
a7a2
a1a2
g7g5
h4g2
g8g7
h2h4
g5h4
g2h4
g7f6
a2a6
d8b8
c1b2
g4c8
a6a2
c8b7
h1g1
b8d8
b2c1
d8d7
c1a3
f6e6
h4g2
f7f5
a2c2
b7c6
c2a2
d7a7
a2a1
c6d7
a3b2
a7a1
b2a1
b6d8
a1b2
d8g5
g1h1
e6d5
h1h2
d7c6
h2g1
g5d8
g1f1
d5e6
f1e2
d8g5
e2d1
c6d5
d1c1
d5a8
c1b1
g5d8
b2a1
e6f6
b1c1
a8c6
a1b2
c6b7
c1b1
f6e6
b2a3
b7c6
a3c1
e6f6
c1b2
f6g5
g2h4
g5g4
h4g6
d8f6
b2a1
g4f3
g6h4
f6h4
g3h4
f3f2
a1b2
f5f4
e3f4
e5f4
b2c1
f4f3
d2d3
e4d3
c1f4
f2e1
f4d2
e1d2
b1a1
f3f2
a1b1
d2c3
b1a1
f2f1q
a1a2
f1g2
a2a3
g2b2
