a2a3
a7a6
f2f3
e7e6
d2d4
a6a5
c2c4
a5a4
b1c3
b7b6
e1f2
c7c6
b2b4
d7d6
d1a4
b6b5
f2g3
b5a4
h2h3
h7h5
c3a2
d8h4
g3h4
c6c5
b4b5
d6d5
b5b6
f8d6
h1h2
f7f6
b6b7
g7g6
c1f4
d6f4
g2g4
g6g5
