d2d4
d7d5
e2e3
b8c6
f1b5
e7e6
g1f3
c8d7
b1c3
g8f6
e1g1
f8d6
b5d3
e6e5
d4e5
c6e5
e3e4
e5f3
g2f3
d5d4
c3b5
d7b5
d3b5
c7c6
b5c4
e8g8
c2c3
d4c3
b2c3
d8c7
h2h4
a8d8
d1c2
b7b5
c4b3
a7a5
a2a4
b5b4
c1b2
d6h2
g1h1
h2f4
a1d1
f6h5
c3b4
c7e7
h1g2
e7h4
f1h1
h4g5
g2h3
f4e3
b2e5
g5e5
b3f7
g8f7
c2c4
f7e7
f3f4
h5f4
h3g4
d8d1
h1h7
d1g1
g4f3
f4d5
f3e2
f8f2
e2d3
f2d2
