a2a4
b8c6
b1c3
c6e5
a1a3
c7c6
a3b3
e5c4
b3b7
c8b7
g2g3
g8f6
f2f4
c4d6
c3d5
f6d5
a4a5
d8a5
g1h3
d5e3
h3f2
e3d1
f2d1
a5a1
g3g4
a1c1
h2h3
d6e4
d2d4
c1d2
