c2c4
c7c6
a2a3
g8f6
b1c3
f6d5
c3a4
a7a5
d2d4
g7g6
g1f3
e7e6
h2h4
f8c5
d1b3
b8a6
b3b5
h8g8
b5a6
e8f8
a6b7
d5f6
f3d2
d8c7
h1h3
c7b7
f2f3
c5d6
h4h5
b7c7
a4c3
f6h5
e2e3
f7f6
c3b5
e6e5
d2b3
h5g3
e3e4
c7b7
a3a4
b7b6
c1g5
g3f5
b3c5
f8f7
b5a7
b6b3
g5d2
b3a4
d2e3
d6e7
b2b3
g8e8
e1f2
a4a2
f2e1
f5g3
a1b1
a2b3
e1d2
b3b1
c5d3
e5d4
e3h6
e7d8
h3h1
b1f1
d3b2
d8e7
h6f8
f1a1
h1h4
c6c5
h4h6
a1d1
b2d1
f7g8
d2c2
a8a7
h6h1
g8h8
h1h4
d4d3
c2b2
g3f1
b2a1
f1g3
h4g4
a7c7
f8h6
c7a7
h6d2
e8d8
d1c3
h7h6
c3a2
e7f8
g4g3
h6h5
a2b4
f8e7
d2c3
d8g8
g3h3
h5h4
b4c2
a7c7
c3f6
e7f6
c2d4
g8f8
f3f4
h8g8
g2g3
c8a6
a1b1
f8a8
b1b2
g8g7
b2a3
c7c8
f4f5
f6d8
a3a4
g7h6
f5f6
d3d2
a4b3
d7d6
g3g4
c5d4
h3d3
a8b8
b3a3
h4h3
d3d2
a5a4
f6f7
b8b6
d2d1
d6d5
d1a1
c8c5
a1e1
d8e7
g4g5
e7g5
a3a2
c5c6
e1f1
c6c8
a2a3
b6b2
c4c5
b2b4
f1f3
c8c7
f3g3
g5e7
g3g4
e7c5
f7f8q
c5f8
g4g2
c7c5
g2h2
a6f1
h2f2
c5c7
f2e2
c7f7
e2h2
f7f2
e4e5
b4c4
