a2a3
a7a6
c2c3
c7c6
d1b3
d8a5
b3b5
a5b5
c3c4
b5c4
b1c3
c4d4
d2d3
d4g4
c1f4
g4f4
c3a4
f4a4
g1f3
a4a5
f3d2
a5b5
a1a2
b5c5
d2c4
c5f5
c4b6
f5f3
d3d4
f3g3
b2b4
g3h3
e1d1
h3h4
d4d5
h4f2
g2g3
f2b6
d5d6
e7d6
a3a4
b6b4
f1h3
b4b1
d1d2
b1a2
d2e3
