f2f3
b8c6
b1c3
c6d4
f3f4
g8f6
e2e3
d4f5
f1d3
f5h4
e1f2
a8b8
f2f1
b8a8
d1e1
g7g5
f4g5
f6g4
e1h4
h7h5
g5h6
h8g8
d3h7
g8h8
h7d3
h8g8
d3h7
g8h8
h7e4
d7d5
c3d5
f8h6
e4f3
h6g7
h4g3
g4h2
h1h2
h8h2
d5c7
e8f8
g3h2
a8b8
h2g3
d8d7
f1e1
b7b6
g3f4
