e2e3
a7a6
f1e2
a6a5
b1c3
a5a4
h2h3
a4a3
e2f1
a3b2
a2a3
b2b1q
a3a4
b7b6
f1e2
b6b5
e2b5
c7c6
a1b1
c6c5
b1a1
c5c4
e3e4
