b1c3
c7c5
c3e4
d8c7
g1f3
h7h6
h1g1
e8d8
e2e3
c7c6
f3e5
c6e4
e5f7
d8c7
f7h8
e4f5
f1d3
f5e5
h8g6
e5h2
e1f1
h2d6
g6f8
c7d8
d1g4
d6c7
g4g7
c7d6
g7g8
d8c7
g1h1
c7b6
g8g7
b6c6
f8g6
c6c7
g6e7
c7d8
g7f8
d8c7
f8c8
c7b6
c8d8
d6c7
e7d5
b6a5
d8c7
b7b6
a2a3
d7d6
b2b4
c5b4
a3b4
