g2g3
b7b5
g1f3
c8b7
c2c4
b5c4
a2a4
g7g5
f3g5
b7h1
a4a5
g8h6
f1h3
c7c6
b2b4
d8a5
h3f1
a5a1
h2h4
a1b1
g5f3
h1f3
d1b3
c4b3
f1h3
b1c1
