d2d4
f7f6
e2e4
e7e6
c1d2
g7g5
d1h5
e8e7
h5f3
h7h5
e4e5
b7b5
f3a8
c8a6
a8a7
e7f7
e5f6
f8c5
a7c5
b5b4
g1f3
b4b3
f3g5
f7e8
f6f7
