a2a4
b8c6
a4a5
c6d4
b2b3
g8f6
g1f3
d4f3
e2f3
c7c6
h2h3
f6d5
h1g1
d5b4
f1e2
d8c7
a1a2
b4a2
d2d4
c7a5
b3b4
a5b4
c1d2
b4d4
g1h1
a2b4
h1g1
b4d5
e2b5
c6b5
d2c1
d4b4
b1c3
b4c3
c1d2
c3d4
g1h1
d5c3
h1g1
c3d1
e1d1
d4f2
g1f1
f2f1
d2e1
f1g2
c2c3
g2g1
c3c4
b5c4
d1d2
g7g5
f3f4
f8g7
d2d1
g5f4
h3h4
g7e5
d1d2
g1e3
d2c2
e3e1
h4h5
d7d6
h5h6
e1c3
c2d1
c8g4
