c2c4
g8f6
d1c2
b8c6
c2a4
c6e5
a4d1
e5c4
b1c3
c4e5
f2f3
h8g8
b2b4
e5c6
a2a3
g8h8
c3b5
c6b4
b5d4
b4d5
d1a4
d5b6
d4c6
b7c6
e2e3
b6a4
f1c4
h8g8
g2g3
g8h8
c4b5
c6b5
d2d4
h8g8
g3g4
g8h8
e3e4
h8g8
a1b1
a8b8
e1f2
g8h8
c1d2
b8b7
b1a1
a4b2
a1e1
b2d3
f2g2
d3e1
d2e1
h8g8
h2h4
g8h8
e1b4
h8g8
h1h2
g8h8
g2g3
h8g8
b4c3
e7e6
h2h1
f8a3
g1e2
f6e4
f3e4
d8e7
g3f3
e7d8q
h1g1
