b1a3
e7e6
g1h3
d7d5
d2d4
d8h4
g2g4
h4g4
f1g2
g4g2
b2b4
g2h1
h3g1
h1g1
e1d2
f8b4
d2d3
g1g6
e2e4
g6e4
