e2e4
b8c6
g1f3
g8f6
e4e5
f6g4
d2d4
c6a5
a2a4
c7c5
h2h3
g4f2
e1f2
c5d4
b2b4
a5c6
b4b5
c6a5
d1d4
d8c7
d4c3
c7b6
c1e3
b6d8
b1d2
f7f6
f1d3
b7b6
d2f1
c8b7
c3b2
b7d5
b2c3
f6e5
c3e5
d5f7
e5c3
a8c8
c3b2
a5c4
d3c4
f7c4
h1g1
c4d5
a1e1
c8c7
e1d1
d5e4
d1d2
c7b7
b2d4
e4f3
f2f3
d8a8
d4d5
a8b8
d2d4
e7e6
d5h5
g7g6
h5g5
e6e5
d4d1
f8e7
g5g4
e7d6
a4a5
b6a5
c2c4
h8f8
f3e4
f8f7
e4d3
f7g7
g4h4
a5a4
e3g5
d6c5
g5e3
c5b4
g2g3
a4a3
e3f2
g7f7
d3e3
b4c5
e3e4
c5f2
d1d5
a3a2
f1d2
f2g1
d2b3
g1d4
b3d4
a2a1q
d5e5
e8f8
e4d5
b7c7
h4h6
f8g8
h6h4
b8b7
d5d6
b7b6
d4c6
c7c6
d6d5
a1h1
h4e4
c6d6
