g1f3
b8c6
e2e4
c6d4
f3d4
c7c5
d4b3
d8b6
b1c3
b6b3
a2b3
g8f6
e4e5
f6g4
d1g4
f7f6
c3d5
e8d8
d5b6
a7b6
a1a8
h7h5
g4g6
h8h6
g6f7
c5c4
f7f8
d8c7
a8c8
