c2c4
b8c6
g1h3
g8f6
d1b3
c6d4
b3a4
e7e5
e1d1
f6e4
h3g5
e4f2
d1e1
f2h1
g5h7
d8h4
g2g3
h4h2
e1d1
h2f2
a4d7
c8d7
h7f8
f2f1
