f2f3
b7b6
b2b4
a7a5
a2a3
g7g5
b4a5
e7e5
a1a2
d7d6
g2g4
f8e7
c2c4
a8a6
f3f4
f7f5
a2c2
h7h6
c1b2
c8e6
e2e3
e6c8
f1h3
c8e6
e1e2
e6c8
b2a1
c8e6
a1b2
e6c8
e3e4
c8e6
b1c3
e6c8
e2e1
c8e6
d1a1
e6c8
c3a2
c8e6
g1e2
e6c8
e2g3
c8e6
a5b6
a6a8
d2d3
e6d5
a1b1
f5e4
a2b4
c7c5
c2e2
h6h5
e2e3
g8h6
a3a4
a8a6
e3f3
h5h4
g3e2
h8g8
f3f1
e8f7
b1c1
f7e6
b2a1
g5f4
e1f2
g8e8
f1g1
d5a8
c1c3
e6d7
c3b2
e7f8
h3f1
h6g4
f2g2
e8e7
b4a2
d8e8
e2c3
e8g6
b2b1
g4e3
g2f2
e7f7
a2b4
f7f5
a1b2
f5f6
b6b7
a8b7
b1e1
a6a8
a4a5
d7c7
e1d2
g6g1
h1g1
a8a5
b4d5
b7d5
f1h3
a5a3
d2e3
c7b7
e3e2
b7a7
c3b5
a7b7
b5c7
b8a6
c7a6
e4e3
e2e3
b7b6
e3f3
d5e4
f3e3
e4f5
g1g8
f6e6
b2e5
a3d3
e5d6
e6g6
e3e7
b6a5
d6e5
d3d1
e7h7
g6g5
e5g7
d1d8
h7h5
g5g3
f2e2
g3g2
h3g2
f5c8
e2f3
d8d2
h5c5
a5a4
c5e3
d2g2
g7e5
g2g7
e3d3
g7a7
d3b3
a4a5
e5c7
a7c7
b3d1
c8h3
d1e2
c7e7
g8g2
a5a6
e2e1
a6b6
e1h4
b6c5
g2g5
e7e5
g5g7
e5g5
h4g3
c5d6
g7g8
g5g3
g8g3
h3g2
f3g4
g2f3
g4f5
f3e2
g3a3
f4f3
a3c3
e2d3
f5f4
d3e2
f4f5
e2d3
f5f4
d3e2
c3a3
e2f1
a3a4
f8e7
h2h3
d6c5
f4g3
c5b6
g3f4
f1h3
f4e5
h3g4
e5f4
g4h3
f4e5
h3g4
a4a7
g4f5
a7a3
f5d3
a3a1
b6c5
a1a5
c5c4
a5a3
d3e2
a3c3
c4c3
e5e6
c3b4
e6f5
e7f6
f5f6
b4c4
f6f7
c4b3
f7f8
b3a3
f8f7
a3b2
f7e7
e2a6
e7e8
b2a2
e8f7
a2b3
f7f6
b3a3
f6g7
a3b4
g7f8
b4c4
f8g7
c4d4
g7h8
d4e4
h8g8
a6e2
g8g7
e2f1
g7g8
e4f4
g8g7
f4g4
g7h8
g4h4
h8h7
f1g2
h7g7
g2h1
g7h8
f3f2
h8h7
h1g2
h7h6
f2f1q
h6h7
f1d1
h7h8
d1f1
h8g8
f1d1
g8h8
d1f1
h8g8
f1d1
g8g7
d1f1
g7h8
f1d1
h8h7
d1f1
h7h8
f1d1
h8g8
d1f1
g8h8
