g2g4
b8c6
f1g2
a8b8
c2c3
c6e5
g2f1
e7e6
g1h3
d8h4
e2e4
a7a5
h3g5
h7h5
f1d3
g7g6
b2b4
h4g3
h2g3
h5h4
a2a4
b7b6
h1h4
b8a8
c1a3
e5f3
g5f3
f8e7
d3a6
f7f5
b4a5
e7a3
f3g1
e8d8
a1a2
c8a6
h4h2
b6b5
h2h7
a8a7
b1a3
e6e5
d1b3
d7d5
h7f7
h8h4
a2c2
a6c8
b3b2
a7a8
g4f5
a8a7
e1d1
g6f5
d1c1
h4h5
f2f4
b5b4
f7d7
c8d7
e4d5
e5e4
g1h3
g8f6
d2d4
d8c8
g3g4
h5h8
a5a6
h8h5
g4g5
h5h7
g5f6
c7c5
a3b1
d7e8
c3b4
c5c4
c2f2
c8b8
f2e2
e8h5
e2e4
a7c7
b2h2
h5g6
e4e6
c7d7
e6e2
d7c7
b1c3
h7f7
d5d6
g6h7
h2g1
h7g8
c1d2
f7e7
g1g3
e7f7
c3b1
g8h7
g3g1
h7g8
g1g5
f7f6
e2h2
f6d6
g5f6
d6d8
d2e2
d8e8
f6e5
c4c3
b4b5
g8a2
e5e4
a2c4
e2f2
c7g7
e4f5
c4e6
d4d5
g7g2
f2g2
b8c7
f5f7
c7b8
g2f1
c3c2
h2h1
c2c1q
