g1h3
b8c6
h3g5
f7f6
g5e4
e7e5
b1c3
d7d5
e4g3
d5d4
c3b5
a7a6
b5c7
d8c7
g3h5
c8g4
h5g7
f8g7
a2a3
a8d8
a1b1
g8e7
d2d3
e8g8
b1a1
e7f5
c1d2
g4h5
d1c1
f8e8
c1b1
c7b6
h1g1
h5g6
g1h1
h7h6
e1d1
b6c5
d2c1
b7b6
c1d2
e5e4
d3e4
e8e4
d2b4
c5d5
b4e1
f5e3
d1d2
e4e8
b1a2
d5a2
a1a2
e3c2
b2b3
c2e1
d2e1
d4d3
e2e3
c6d4
a2b2
d4b3
h1g1
a6a5
e1d1
g6f7
b2b1
e8e4
a3a4
e4a4
d1e1
a4a2
b1d1
f7g6
g2g3
d3d2
e1e2
g6c2
f1h3
b3c5
e2f3
c2d1
g1d1
a5a4
h3f5
a4a3
f3g2
a2b2
g2f1
a3a2
f1g2
b6b5
f5g6
d8a8
d1a1
c5b3
g6e4
b3a1
e4d5
g8h8
d5a8
a1c2
g3g4
d2d1q
g2g3
d1g1
a8g2
c2e3
g3f4
a2a1q
g2f1
f6f5
f4e3
a1b1
g4f5
g1f2
