g2g3
e7e5
g3g4
d7d5
c2c4
d5c4
a2a4
c8g4
f1h3
g4h3
g1h3
b8c6
a4a5
d8h4
a5a6
h4h3
e2e4
b7b5
f2f3
c6d4
a1a4
h3g2
h1g1
g2g1
