g1f3
d7d5
h1g1
d8d6
e2e3
e8d8
b1a3
a7a6
f1d3
b8c6
e1e2
e7e5
f3g5
d6e7
g5h7
e5e4
h7f8
e4d3
e2d3
g8f6
g1h1
h8f8
d3e2
c8g4
f2f3
g4f5
e2f2
f8e8
f2g1
a8c8
g1f2
e7b4
f2e2
b4h4
d1f1
h4a4
e2d1
c6b4
b2b3
a4c6
c2c3
b4d3
f1g1
c6b6
c1b2
d3b2
d1e2
b6a5
a3b1
f5d3
e2f2
d3c2
b3b4
b2d3
f2e2
a5a4
a2a3
d3f4
e2f2
f4d3
f2e2
a6a5
b4a5
a4b5
h2h3
b5b2
g2g4
b2a1
h3h4
c8a8
h4h5
a8a5
a3a4
f6d7
g4g5
a5a4
h5h6
g7h6
g5h6
d3f4
e2f2
f4d3
f2e2
a4a2
h6h7
d3f4
e2f2
f4d3
f2e2
d3f4
e2f2
f4g6
g1g2
c2b1
g2g5
f7f6
g5d5
a1b2
f2g3
g6e7
d5f7
e7g6
h1b1
b2b1
d2d4
b1g1
g3h3
g1g2
