f2f4
d7d6
h2h4
b8d7
g2g4
b7b6
e2e4
f7f6
d2d4
b6b5
b2b4
h7h5
g4g5
g7g6
a2a3
c8b7
b1d2
h8h7
d1h5
f8h6
f1c4
d8b8
c1b2
e7e6
c4d5
g6h5
d5e6
f6g5
e6d7
h7d7
h4g5
e8e7
c2c3
a7a5
