e2e4
b8c6
f2f3
g8f6
g2g3
e7e5
f1g2
f8c5
h2h4
d7d5
b2b3
h8f8
g3g4
d5e4
c1b2
e4f3
b2d4
f3g2
c2c4
d8d4
b3b4
d4f2
