e2e4
e7e5
g1f3
b8c6
f1c4
f8c5
c2c3
g8f6
d1e2
d7d6
e1g1
e8g8
b1a3
c8e6
c4e6
f7e6
a3c4
b7b5
f3g5
d8e7
c4e3
a8b8
e2d3
f8d8
g5f3
d6d5
e4d5
e5e4
d3c2
e6d5
e3f5
e7f8
f3d4
c6d4
c3d4
f6d7
f5g7
g8g7
d4c5
f8c5
c2c3
d5d4
c3g3
g7h8
f1e1
d7f6
g3h3
d8e8
h3g3
f6d5
g3g5
e8g8
g5e5
g8g7
e1e4
d4d3
e4g4
c5e7
e5g7
e7g7
g4g7
h8g7
b2b3
g7f7
c1b2
b8g8
b2e5
f7e6
e5g3
g8d8
a1c1
d8d7
c1c5
b5b4
c5a5
c7c6
a5a6
d5e7
g3b8
e7c8
a6c6
c8d6
c6a6
e6d5
b8a7
d7d8
a6a5
d5c6
a7e3
d6e4
a5e5
e4f6
e3g5
f6d7
e5e6
c6d5
e6e7
d7c5
e7h7
d8d7
h7h8
d7f7
g5e3
d5d6
h8b8
c5b7
b8c8
f7f5
c8c4
b7c5
c4b4
c5e6
b4c4
f5e5
c4c3
e5d5
b3b4
d6e5
c3c6
d5b5
c6c4
b5b7
g1h1
b7b8
h1g1
e5d5
c4h4
b8a8
h4h5
d5d6
h5a5
a8c8
g2g4
c8c1
g1g2
c1c4
a5a6
d6e7
a6a7
e7f6
b4b5
c4g4
g2h1
g4c4
b5b6
e6d8
a7d7
d8e6
b6b7
c4b4
a2a4
e6f8
d7d8
f8g6
b7b8q
b4b8
d8b8
g6e5
e3d4
f6e6
b8e8
e6d5
d4e5
d5c4
h1g2
c4b4
g2f3
b4a4
e8b8
a4a5
e5d4
a5a6
d4e5
a6a7
b8b3
a7a6
b3b2
a6a7
b2b8
a7a6
e5d4
a6a5
d4e5
a5a6
b8b1
a6a7
b1b2
a7a8
b2b3
a8a7
e5c3
a7a8
f3e3
a8a7
e3d3
a7a8
b3b6
a8a7
c3d4
a7a8
d3e3
a8a7
e3e4
a7a8
e4d5
a8a7
d5c6
a7a8
b6a6
a8b8
d4e5
b8c8
a6a8
