b2b4
b8c6
f2f3
g8f6
g2g3
b7b6
h2h4
a8b8
a2a4
b8b7
a4a5
h8g8
c2c3
g8h8
a1a2
h8g8
h1h2
g8h8
e1f2
h8g8
f3f4
g8h8
g3g4
h8g8
f2e3
g8h8
h2f2
h8g8
a2a3
g8h8
a3a2
h8g8
a2a3
g8h8
a3a2
