g1f3
c7c6
b1c3
b7b6
h1g1
c8a6
f3d4
g7g6
e2e3
d7d6
f1a6
f7f6
a6b7
g6g5
d4e6
b6b5
e6d8
e7e5
d8c6
h7h6
b7a8
h6h5
c6b8
a7a5
c3b5
e8d8
b8c6
d8c8
c6a5
g8e7
d1f3
f8h6
f3b7
c8d8
a5c6
e7c6
b7c7
d8e8
b5d6
e8f8
c7f7
