f2f4
g8f6
a2a3
b8c6
c2c4
e7e5
b2b4
e5f4
d1a4
d7d5
a4a7
a8a7
d2d4
f8b4
c1d2
d5c4
a3a4
d8d4
a1a2
c4c3
g2g4
c3d2
a2d2
d4e4
g4g5
e4b1
e1f2
f6g4
f2g2
g4e3
g2f2
b1f1
