b1c3
a7a6
a1b1
a6a5
g2g3
a5a4
a2a3
b7b6
h2h3
b6b5
c3b5
c7c6
b5a7
c6c5
h1h2
c5c4
c2c3
d7d6
a7b5
d6d5
h2g2
d5d4
b2b3
a4b3
d1c2
b3b2
b1b2
d4d3
b2b1
d3c2
b1b4
e7e6
b4b1
c2b1q
b5a7
e6e5
a7b5
e5e4
h3h4
e4e3
b5d4
e3d2
e1d1
d2c1q
