b1c3
d7d5
d2d3
e7e5
f2f4
d5d4
e2e4
d4c3
d1e2
f8b4
g1h3
c3b2
e1d1
b2a1q
e2f2
b4a3
f2f3
a1c1
d1e2
c1c2
e2e3
a3c1
