g1f3
a7a5
e2e4
g7g5
f3g5
h7h6
d1h5
h8h7
g5h7
e7e6
h7f8
b8c6
f8h7
d8f6
h7f6
e8d8
f6g8
f7f5
h5f7
a8a7
f7f8
