c2c3
e7e5
c3c4
g8f6
b1c3
h7h6
d1b3
f6h7
b3b7
c8b7
d2d4
e5d4
c1f4
d4c3
e1d1
c3b2
a2a3
b2a1q
f4c1
f8a3
d1d2
a1c1
d2d3
c1d1
d3e3
h8f8
g1f3
d1b3
e3d4
d8f6
f3e5
f6d6
