b1a3
g8f6
g2g4
f6g4
g1f3
b8c6
e2e4
e7e6
a3c4
f8c5
b2b3
g4f2
d1e2
f2h1
a1b1
c6d4
f3d4
d8h4
e1d1
h1f2
d1e1
f2e4
e1d1
e4f2
d1e1
c5d4
b1b2
d4b2
e2e3
f2e4
e1d1
b2c1
e3f3
e4d2
f3e2
d2c4
c2c3
c1f4
e2c2
c4e3
d1c1
h4e1
c1b2
e3c2
b3b4
c2a1
b2a3
e1f1
c3c4
f1c4
h2h3
f4c1
a3a4
c4a6
