g1h3
a7a5
h1g1
d7d6
a2a3
c7c6
d2d4
c8e6
a1a2
a5a4
g2g4
d6d5
c2c4
e6f5
d1a4
a8a4
g4f5
e7e5
c4d5
d8a5
b1c3
b7b5
g1g7
h7h5
g7g8
a5c3
b2c3
c6c5
g8h8
c5c4
h8h5
a4a5
d4e5
f8e7
h5h4
e8f8
h4c4
a5a6
e1d1
a6a4
c4a4
b8c6
d5c6
e7g5
h3g5
b5b4
a4b4
f7f6
e5f6
f8g8
b4b2
g8h8
d1e1
h8g8
c1e3
g8h8
b2b3
h8g8
f1h3
g8h8
c6c7
h8g8
c7c8q
