b1c3
b8c6
c3d5
e7e6
d5c3
g8f6
g1h3
d7d5
c3b5
f8d6
h3g5
a7a6
b5d6
d8d6
e2e3
e8g8
f1d3
c6b4
d3h7
f6h7
g5f3
e6e5
f3h4
d6e7
g2g3
c8h3
d2d3
g7g5
h1g1
h3g4
f2f3
g4e6
h4g2
h7f6
c1d2
e7c5
d2b4
c5b4
e1f2
b4b2
a1b1
b2a2
b1b7
a2a5
d1e2
a8b8
g1b1
b8b7
b1b7
e5e4
g2e1
e4f3
e1f3
e6c8
b7b1
f8e8
f2g1
c8g4
e2f2
a5c3
f3d4
f6d7
b1c1
e8b8
c1f1
f7f6
f1c1
d7e5
f2f6
e5f3
g1h1
c3d2
f6g6
g8h8
g6h6
h8g8
h6g6
g8h8
g6h6
h8g8
h6g6
