d2d4
g8f6
e2e3
d7d5
b1c3
b8c6
g1f3
c8f5
f1b5
d8d6
f3e5
d6e6
e1g1
e8c8
b5c6
b7c6
c3a4
f6d7
e5d7
e6d7
a4c5
d7d6
c2c3
d8e8
d1b3
e7e5
f1e1
h8g8
c1d2
g8h8
f2f4
e5e4
b3b7
c8d8
b7a8
d8e7
a8a7
e7f6
h2h3
f8e7
g2g4
e8a8
a7b7
h8b8
g4f5
b8b7
c5b7
d6d7
b2b4
d7f5
g1g2
f6e6
b7a5
e6d7
a2a3
d7c8
g2h2
a8a6
c3c4
f5d7
a1d1
e7f6
d2c3
d5c4
c3b2
d7d5
d1d2
a6a5
b4a5
d5a5
d2e2
c4c3
b2c1
c8d7
e1d1
a5h5
e2e1
f6h4
e1g1
h5e2
h2h1
d7d6
d1f1
h4g3
g1g3
e2f1
h1h2
f1c1
g3g7
c3c2
g7g2
c1d1
g2c2
d1c2
h2g3
d6e6
a3a4
c2a4
h3h4
a4d1
g3h2
d1e2
h2h1
e2e3
h1h2
e3f2
h2h1
e4e3
d4d5
e6d5
f4f5
d5e4
h4h5
c6c5
f5f6
e4f3
h5h6
f2g2
