f2f3
b8a6
e2e4
e7e5
g1h3
g7g6
f3f4
h7h5
c2c3
f8e7
g2g3
f7f5
d1g4
a8b8
b2b4
g8f6
f1a6
h8f8
e4f5
d7d5
c1b2
c8f5
g4e2
h5h4
h1g1
c7c6
e2g2
f5e4
g1f1
d8c8
d2d3
f6h5
f1f2
c8f5
a6b5
e5f4
h3f4
f8f7
e1d1
f5e5
f4h3
f7h7
f2e2
e7g5
b5a6
e5d6
h3g1
g5e3
g1h3
e4d3
e2e1
d6f8
g2e4
d3e4
h3g1
b7b6
a6e2
b8d8
b2a3
e3f4
c3c4
e4h1
g1f3
d8a8
e2d3
e8f7
c4d5
f4b8
d3e4
b8g3
f3g1
g3d6
g1h3
f7g7
d1c2
d6b8
e1c1
b8h2
c1e1
a8e8
e4g6
h1g2
c2d3
h7h6
d3d2
c6d5
d2d3
e8e7
b1c3
e7f7
d3e2
h2d6
a1b1
g7g6
a3c1
f7f5
h3f2
h5g7
c3d5
f8f7
d5b6
f5f3
c1a3
f3a3
b1b2
g2f1
e2d2
g7h5
b2b3
a3b3
b4b5
d6e7
b6a4
f1e2
a4b6
h5f4
f2g4
f7f8
d2c2
g6h5
e1b1
f8c8
c2d2
f4g2
a2a4
g2e3
g4e5
e3c4
e5c4
c8g8
b1e1
e2f3
b6d7
f3g2
a4a5
h6a6
c4a3
e7c5
a3c4
g8c8
e1e2
g2h3
d2c1
b3b2
d7b8
b2b1
c1d2
c8f5
c4d6
a6a5
d6e8
b1f1
e2e1
a5a2
d2c1
c5e3
c1d1
e3d4
e1f1
d4c3
b8c6
f5e5
f1f7
h5g6
c6b4
e5g5
f7b7
c3h8
b7b6
g6h5
b6e6
a7a6
e6e3
a2c2
b4a2
h8c3
e3d3
c3e1
d3f3
g5f5
f3h3
f5f6
h3f3
e1g3
b5b6
c2g2
f3b3
f6f4
b6b7
f4f6
a2c1
h5g6
b7b8b
g2a2
b8g3
f6b6
g3e1
b6f6
b3b4
f6d6
e8d6
g6g5
b4a4
a2f2
d6f5
f2e2
e1d2
g5h5
a4g4
e2e8
c1b3
e8e7
d1c1
e7d7
g4d4
d7e7
d4d6
e7e3
d2e3
a6a5
e3h6
a5a4
d6d5
a4b3
d5d7
h5g6
f5g7
g6f6
g7e8
f6f5
h6e3
f5e5
d7d1
b3b2
c1d2
e5d5
d1b1
d5e5
e3h6
e5e4
h6g5
e4d4
e8g7
h4h3
g7e6
d4c4
g5h4
c4d5
h4g3
d5c6
b1e1
c6b7
d2c3
b7a8
c3b3
b2b1q
b3a3
b1b5
e1h1
b5b4
a3b4
h3h2
b4a4
a8a7
e6d8
a7a6
g3e5
a6b6
e5d4
b6a6
d8e6
a6b7
d4e3
b7b8
e6g7
b8b7
a4b3
b7c6
h1b1
c6d5
g7f5
d5e5
f5g3
e5f6
b3a2
f6g7
a2a1
g7h8
g3h5
h2h1q
e3d4
h8g8
h5g7
g8h8
d4b2
h1d5
b2c1
d5b7
b1b3
b7a6
a1b1
h8h7
c1a3
a6b6
a3c5
b6b4
b3b4
h7h6
b4e4
h6h7
c5b4
h7g8
e4c4
g8h8
b4f8
h8g8
f8b4
g8h8
g7e8
h8g8
b4d2
g8f8
d2c3
f8e8
c3a1
e8f8
b1a2
f8f7
c4g4
f7f8
a1d4
f8e8
g4g3
e8f7
g3a3
f7f8
a3e3
f8g8
e3e4
g8f8
e4e6
f8g8
d4h8
g8f8
e6h6
f8e8
a2a1
e8d8
h8c3
d8e8
h6h7
e8f8
c3e1
f8g8
h7h5
g8g7
a1b2
g7f7
h5h1
f7f8
b2a2
f8f7
e1g3
f7f6
h1h7
f6f5
h7h4
f5f6
g3e1
f6g6
a2a1
g6g7
e1c3
g7f7
h4h1
f7f8
c3b2
f8f7
h1c1
f7e8
b2d4
e8d8
d4b2
d8d7
c1c2
d7e7
c2c6
e7f8
b2a3
f8g8
a1b2
g8g7
b2a2
g7h7
a3d6
h7g7
c6c4
g7f7
d6f4
f7e8
c4b4
e8d8
a2b1
d8c8
f4e5
c8d8
b1b2
d8d7
b4b3
d7d8
b2c3
d8e8
e5d6
e8f7
b3b1
f7e8
d6h2
e8d8
h2g3
d8c8
b1d1
c8b7
d1f1
