g2g4
a7a6
h2h4
c7c6
a2a3
e7e5
g1f3
g8f6
f3e5
b7b5
e5c6
f8d6
c6d8
d6g3
f2g3
e8e7
d8f7
d7d6
f7h8
b8c6
a1a2
f6e8
b1c3
g7g5
c3b5
d6d5
h4g5
c6a7
b5a7
e7d8
a7c8
d5d4
h1h7
a8b8
e1f2
b8b3
c2b3
e8g7
h7g7
d4d3
e2d3
a6a5
d1e1
a5a4
b3a4
d8c8
e1e8
