f2f3
f7f5
a2a3
g7g6
b2b3
h7h6
g1h3
h6h5
e2e4
e7e5
h1g1
e8e7
f3f4
h5h4
e4f5
f8g7
c2c3
b8c6
f4e5
c6e5
g2g4
h4g3
f5f6
g8f6
h3g5
g3h2
g1g2
h2h1q
g2f2
h1d5
f1h3
d5h1
f2f1
e5d3
e1e2
h1d5
f1f4
d3f4
e2e3
d5g5
h3e6
g5g3
d1f3
g3g1
f3f2
f4d5
e3f3
g1f2
f3f2
e7e6
f2f1
d5b6
f1f2
d7d6
f2e2
d8f8
d2d3
f6d5
d3d4
a7a5
e2d3
a8b8
a1a2
b8a8
c1h6
f8f5
d3d2
g7h6
d2d1
c7c5
a2e2
e6f6
e2c2
f5f1
